0.7191895484050237,-11.02634520337616,-1.6558524232242755,0
-9.926381183438895,-2.9665173924462955,-6.3353339961068365,0
-1.5399378751515056,-9.933081201641967,-7.064504709876716,0
-2.36106012346656,-2.6867116702443736,-8.197649073057494,0
-4.564944083372544,-2.6642130082492383,-9.358604161685175,0
-11.21834084975075,-5.734213532370829,-4.976244155753228,0
-6.012810076010075,-6.233574321143816,-11.979030494407034,0
6.633419939248533,-0.9547044143902874,-3.4922497413555558,1
5.279314955709863,0.4198401754592472,8.82522290204815,1
13.273296920303894,-7.849569985780756,-2.6529478232785793,2
11.048209095885612,-7.49105658590978,1.973491964775108,2
17.848701742726178,-7.18699256866915,-3.763763203538616,2
7.705203047588044,0.798368487386944,5.329752791731105,1
-2.783796611067239,-5.094142752686863,-10.832357425891471,0
15.210169383994455,-2.2936924022832397,7.1014182795560945,1
0.5333872850458814,-5.7892913447469265,-6.14333481167972,0
3.9297441540700095,0.571956964572451,8.820590825878082,1
12.42570711025792,0.8985824711863856,2.391289700344554,1
-3.703804112582688,-6.161039624949478,-10.00566657324861,0
4.066926695909601,1.1215990506084443,5.427625398096765,1
13.811478789317091,-5.199645078596058,-2.686368803652917,2
13.012789091346164,-0.2689178454818495,4.150240264661108,1
1.1900925941456402,-4.952753633007127,-2.880200000354222,0
-5.125052527493935,0.23426564979066486,11.784454837368475,1
-6.093638510650257,-6.8035252270157285,-8.040579463901734,0
11.294658441423863,-5.505005454392688,-2.212442133155436,2
-8.746932504622773,-1.7754159658914106,-3.9973880024029684,0
-7.822786233748051,-6.109080523607437,-11.93816199468516,0
2.872735926933353,-2.963771896599006,3.9642150499191313,1
1.9276253252601627,-1.0225985642271522,1.9607913202010052,1
14.642087012791734,-6.735924297247433,1.9891692463433168,2
14.776283083955125,-7.44706610736078,-3.563564220670866,2
-1.0838236494365079,-3.70158393960961,-3.5845673199524657,0
11.901295425648552,-7.6374081960037286,-4.477222033710364,2
-5.996963353040596,-3.6568215807888205,-4.533072260634263,0
-3.0330177577509314,-1.4379630800861545,-14.774102798379873,0
-7.03084696025101,-3.2202102626392852,-9.284114667717446,0
2.966118427477232,-8.74037666932274,2.240267924919758,2
3.3969033726527353,-1.7686007226423266,11.285145339209608,1
15.051705142436575,4.613319357542895,5.414778357660321,1
-8.902779117805876,-5.503241972876265,-3.1757668812581836,0
15.033619916304424,-10.765738745998359,-6.141650718053142,2
-2.5342276780742767,-2.1765210065398524,-6.207401297819441,0
-2.092889172113204,-3.61005510447933,-0.9993523837356459,0
-7.5462057047031825,-2.2588984106443384,0.04836159600686685,0
-10.894319199367015,-2.9644816384759944,-4.224589026273833,0
11.724349284599302,-7.50502223282619,0.7880482381036775,2
-7.7009519128024095,0.07185773969097209,-6.197069441453446,0
-7.356011692616583,-3.946682630679633,-12.52036418337526,0
-4.763557971198778,-4.976648401178932,-9.654422984597637,0
-2.8854508336138114,-5.270701639883295,-15.985060901547223,0
9.759254656266494,2.0133942783290553,3.946148033747865,1
10.704900583031225,-4.950591215317727,0.4348184272939868,2
7.6314791247185525,-8.129178490068416,-0.5514405995052627,2
6.6703033414631845,-4.802837760975651,-1.653827795259263,2
10.119952395251204,2.2122410678061817,2.451510911378142,1
10.896123010601372,-7.958724400686994,7.505353752757756,2
