11.25558914384686,-13.208334329336942,2
8.00805155422773,-12.092164311159253,2
-3.085393136916536,-4.820753879421525,0
13.793006687308534,3.651916381010314,1
11.88731235157972,-15.451623792391198,2
6.310184843684539,-15.43439961966049,2
9.58683240575798,5.452146608335409,1
11.102347458781438,1.4715952203420422,1
10.106087460330569,4.9584270431469495,1
4.3398126180779695,1.0092283408908855,1
6.205164330259273,-13.453352092582335,2
8.775814801254487,4.312240766303864,1
-4.438424802704748,-6.5223773600741834,0
8.42681843608846,-12.914044615983451,2
13.109517289080205,2.166385158112673,1
8.419336926802883,-13.316195374004517,2
11.913974435442782,5.549967222034645,1
8.102187608301504,2.293077682869807,1
13.283719458675538,4.850620467868872,1
6.768580264164225,-13.67713416691421,2
7.355074233941428,-13.60834248368068,2
-3.527059113105345,-5.677653890666203,0
10.85323196383107,5.738404060559716,1
11.193034684149115,3.025413062746011,1
-3.563783373673961,-4.491946086880851,0
-4.056366552983152,-5.358841630272654,0
-6.4668290744824635,-8.58192489460081,0
8.99326414928836,2.217289497398366,1
7.360072874868331,-14.141492215295258,2
9.848613398373633,-11.392865076919492,2
9.382516043642516,-14.070151018940772,2
8.568888300695248,-13.107454279815475,2
-2.753186283247794,-7.601070747082842,0
-4.311241582042665,-6.504836943599039,0
-4.429370759967094,-6.604366296410009,0
6.9794999828479165,-12.828889226901897,2
-4.162682557299161,-6.0761854463835725,0
-5.498916066395482,-9.341758984587532,0
11.7919117802574,3.281830803612771,1
10.668056693722082,-12.339736924367786,2
-3.2841860285541973,-5.277420116998681,0
11.230224730043691,-0.06664183667233914,1
6.6224452780069605,1.0970091760647573,1
7.27461045631573,-13.263414265300801,2
8.360536156226189,-14.501180510533722,2
-5.298365803798633,-7.224319014229165,0
10.631683897499027,5.326063966499973,1
8.73141091841516,-1.22782529819753,1
-3.4141609224761895,-5.741283738882122,0
9.619209319442328,-12.523788782175766,2
11.815015753184698,4.073845653235416,1
10.73934113286136,-13.809784241393727,2
-4.343350162400834,-3.6800691894909843,0
-4.215806009580515,-8.53529339004604,0
-4.57030103546383,-5.012838134465497,0
11.509049939752384,5.900462599450694,1
8.99512702840617,3.1397626625837987,1
10.116121210572175,7.575690523871099,1
-4.7063304176842,-2.6894619228291883,0
13.421026477066686,4.826300401434678,1
-4.873459102032885,-3.868511325212414,0
-3.865050000248694,-8.315779069323153,0
10.971625385127586,8.080271759996247,1
7.750921643097188,3.8798431308735424,1
10.23363091081766,-13.677854561589568,2
8.945709074610287,5.781074042768531,1
-4.365499188078288,-5.734206219885174,0
8.415837316582376,-13.72340736341243,2
-2.739469252003594,-7.949934449595622,0
-6.991185961807379,-6.622695350818746,0
7.230978448875518,3.0148591419071824,1
